transaction_id,date,customer_id,items,items_count,total_value,marketing_channel,has_promo
2191,2025-07-18,223,1013;1014;1010,3,4.11,none,0
2192,2025-07-18,149,1013;1001;1026;1004,4,8.72,email,0
2193,2025-07-18,2,1026;1025,2,5.33,social,0
2194,2025-07-18,10,1016;1003,2,3.89,email,0
2195,2025-07-19,160,1026;1003;1029;1030,4,16.67,email,0
2196,2025-07-19,162,1028;1018;1023;1004;1021;1030,6,22.17,none,1
2197,2025-07-19,269,1011;1019,2,4.86,social,0
2198,2025-07-19,221,1028;1023;1029;1030,4,15.23,email,1
2199,2025-07-19,88,1007;1008;1004;1005,4,6.4,social,0
2200,2025-07-19,52,1001;1004,2,3.81,none,1
2201,2025-07-19,230,1017;1016;1009;1015;1019,5,8.5,email,0
2202,2025-07-19,266,1002;1026;1023;1004;1003,5,10.55,email,1
2203,2025-07-19,225,1002;1023;1001;1003;1004,5,11.21,none,0
2204,2025-07-19,99,1021;1024;1022,3,15.98,none,0
2205,2025-07-19,246,1009,1,0.6,email,1
2206,2025-07-19,201,1023;1021;1024;1020,4,13.66,none,1
2207,2025-07-19,55,1028;1009;1020,3,6.95,none,1
2208,2025-07-19,127,1028;1026;1030,3,15.47,none,0
2209,2025-07-19,24,1018;1017;1016,3,3.83,none,1
2210,2025-07-19,236,1018;1015,2,2.2,email,0
2211,2025-07-19,178,1013;1014;1010,3,3.51,email,1
2212,2025-07-19,63,1011,1,1.32,social,0
2213,2025-07-19,231,1020;1022,2,10.68,none,0
2214,2025-07-19,76,1021;1014;1029,3,11.52,email,0
2215,2025-07-19,196,1023,1,3.13,none,0
2216,2025-07-19,132,1025;1001;1003,3,5.09,social,1
2217,2025-07-19,126,1026;1001;1003;1004;1005,5,10.06,social,0
2218,2025-07-19,119,1011;1022,2,7.21,none,1
2219,2025-07-19,298,1006,1,0.92,none,0
2220,2025-07-19,168,1027,1,3.0,email,0
2221,2025-07-19,296,1017;1024;1022,3,9.0,social,1
2222,2025-07-19,44,1028;1024;1029;1030,4,17.41,social,0
2223,2025-07-19,289,1028;1011,2,5.12,social,0
2224,2025-07-19,259,1018;1017;1016;1015;1019,5,8.99,none,0
2225,2025-07-19,3,1018;1017;1007;1015,4,4.56,none,1
2226,2025-07-19,16,1026;1001;1029;1004;1011;1016,6,11.16,none,1
2227,2025-07-19,4,1002;1026;1025;1012;1021,5,13.55,none,1
2228,2025-07-19,255,1016;1017;1015,3,4.3,email,0
2229,2025-07-19,193,1028;1009,2,3.57,none,1
2230,2025-07-19,251,1004;1029;1005,3,5.42,social,1
2231,2025-07-19,204,1018;1017;1008;1005,4,4.81,none,1
2232,2025-07-19,214,1025;1001;1030,3,12.51,none,0
2233,2025-07-19,262,1023;1024,2,5.25,email,0
2234,2025-07-19,233,1011;1010,2,2.53,none,1
2235,2025-07-19,275,1005;1027;1004,3,5.48,email,1
2236,2025-07-20,297,1027;1010;1015;1019;1022,5,15.6,social,0
2237,2025-07-20,269,1006;1022;1020,3,11.6,none,0
2238,2025-07-20,247,1023;1012;1027,3,7.47,social,0
2239,2025-07-20,265,1016;1029,2,4.97,none,0
2240,2025-07-20,152,1025;1005,2,2.97,social,0
2241,2025-07-20,248,1002;1029;1030,3,11.97,none,1
2242,2025-07-20,106,1029;1030,2,11.49,none,0
2243,2025-07-20,230,1010;1020;1024;1011;1013,5,9.49,none,1
2244,2025-07-20,193,1002;1028;1022,3,11.82,social,1
2245,2025-07-20,144,1028;1018;1019,3,8.49,none,0
2246,2025-07-20,263,1002;1010;1022;1006;1019;1030,6,21.61,none,1
2247,2025-07-20,134,1024,1,1.76,none,1
2248,2025-07-20,3,1012;1017;1027;1018,4,6.1,email,1
2249,2025-07-20,215,1004;1007;1005;1006;1019;1022,6,15.54,social,0
2250,2025-07-20,297,1026;1025,2,4.66,none,1
2251,2025-07-20,248,1009;1007;1014;1025,4,5.54,none,0
2252,2025-07-20,11,1026;1001;1004;1007;1006;1008;1005,7,10.42,email,1
2253,2025-07-20,28,1019;1027;1026,3,9.76,none,0
2254,2025-07-20,220,1028;1016;1029,3,8.77,none,0
2255,2025-07-20,3,1006;1008;1024;1010,4,5.78,none,1
2256,2025-07-20,122,1005;1007;1004;1003,4,6.43,email,0
2257,2025-07-20,181,1028;1018;1017;1015;1006;1016,6,9.55,none,1
2258,2025-07-20,271,1009;1026;1025,3,5.28,none,1
2259,2025-07-20,254,1018;1017;1025;1004;1015;1019,6,11.24,none,0
2260,2025-07-20,30,1002;1001;1025;1004;1014,5,9.46,none,0
2261,2025-07-20,283,1011;1023,2,4.45,social,0
2262,2025-07-20,70,1025;1001;1003;1020,4,10.09,none,0
2263,2025-07-20,122,1023;1025,2,4.88,none,1
2264,2025-07-20,86,1011;1007;1013,3,4.34,none,0
2265,2025-07-20,275,1028,1,3.8,none,0
2266,2025-07-20,100,1018;1016;1017;1015,4,5.45,email,0
2267,2025-07-20,37,1002;1003;1004,3,6.13,social,0
2268,2025-07-20,135,1011;1014;1010,3,3.26,none,1
2269,2025-07-20,69,1019;1017;1008;1015,4,7.84,none,0
2270,2025-07-20,104,1017;1010;1011;1013;1006;1012,6,7.28,none,1
2271,2025-07-20,109,1012;1027;1017,3,5.66,none,0
2272,2025-07-20,77,1008;1005,2,2.79,none,0
2273,2025-07-20,75,1009;1014,2,1.75,social,1
2274,2025-07-20,194,1003,1,1.96,email,0
2275,2025-07-20,68,1028;1014;1003,3,6.99,none,0
2276,2025-07-20,286,1019;1003,2,5.5,social,0
2277,2025-07-21,261,1025;1001;1003;1022,4,10.14,none,1
2278,2025-07-21,177,1018;1026;1023;1024;1021,5,16.87,email,0
2279,2025-07-21,188,1006;1017;1016;1026,4,6.04,none,1
2280,2025-07-21,68,1016;1025,2,3.31,email,1
2281,2025-07-21,112,1002;1021;1001,3,11.3,none,0
2282,2025-07-21,260,1002;1020;1001;1025;1004,5,12.3,email,0
2283,2025-07-21,221,1004;1015;1005,3,3.98,none,0
2284,2025-07-21,71,1016;1007;1001;1025,4,6.19,none,1
2285,2025-07-21,192,1018;1010;1001;1004;1003;1025;1012,7,9.99,email,1
2286,2025-07-21,101,1023;1008;1026,3,8.28,none,0
2287,2025-07-21,59,1021;1022,2,12.99,none,1
2288,2025-07-21,21,1020;1023;1007;1022;1021;1030,6,31.05,social,0
2289,2025-07-21,229,1027;1021;1026;1025,4,15.58,social,0
2290,2025-07-21,272,1017;1027;1026;1029;1025;1007,6,14.23,social,0
2291,2025-07-21,37,1018;1017;1016;1015,4,5.45,email,0
2292,2025-07-21,97,1026;1025;1004;1015;1019;1005,6,12.85,social,0
2293,2025-07-21,65,1010,1,1.4,none,0
2294,2025-07-21,123,1018;1016;1017;1015,4,5.45,social,0
2295,2025-07-21,196,1002;1026;1001;1024;1004;1003,6,13.42,none,0
2296,2025-07-21,91,1017;1026;1010;1023;1001;1022,6,14.99,none,1
2297,2025-07-21,174,1011;1013;1014,3,4.03,email,0
2298,2025-07-21,132,1002;1007;1008,3,5.57,none,0
2299,2025-07-21,121,1017;1015;1001;1030,4,11.72,email,1
2300,2025-07-21,62,1020;1024;1004;1005;1014;1022,6,15.83,email,1
2301,2025-07-21,29,1018;1009;1019;1021;1030,5,21.05,none,0
2302,2025-07-21,229,1009;1013;1008;1010,4,5.18,none,1
2303,2025-07-21,265,1025;1010,2,3.51,none,0
2304,2025-07-21,291,1019;1016;1023;1020,4,10.9,none,1
2305,2025-07-21,203,1017;1015,2,2.37,none,0
2306,2025-07-21,139,1026;1004;1006;1008;1005,5,9.0,email,0
2307,2025-07-21,65,1029;1016;1013;1017,4,7.06,none,1
2308,2025-07-21,177,1028;1003;1013;1006;1008,5,9.13,email,1
2309,2025-07-21,186,1026,1,3.22,none,0
2310,2025-07-21,264,1002;1019,2,4.55,none,1
2311,2025-07-21,61,1008;1015,2,2.98,social,0
2312,2025-07-21,122,1029;1027;1026;1025,4,9.39,email,1
2313,2025-07-21,129,1010;1016;1015;1022,4,10.99,none,0
2314,2025-07-21,298,1007;1013;1001;1006,4,5.89,none,0
2315,2025-07-21,206,1028;1016;1009;1013;1014;1012,6,8.71,none,1
2316,2025-07-21,292,1027;1023;1024,3,8.25,social,0
2317,2025-07-21,89,1019;1013;1024;1015,4,8.19,email,0
2318,2025-07-21,5,1001;1015,2,3.0,none,0
2319,2025-07-21,174,1028;1006;1029;1030,4,14.93,none,1
2320,2025-07-21,65,1018;1029,2,4.19,none,0
2321,2025-07-21,285,1028;1018;1026;1029;1015,5,12.26,email,0
2322,2025-07-21,300,1011;1021;1024;1022,4,15.08,none,1
2323,2025-07-21,232,1019;1023,2,6.67,none,0
2324,2025-07-21,252,1018;1016,2,2.81,none,1
2325,2025-07-21,282,1002;1013;1008;1024,4,7.63,social,0
2326,2025-07-21,245,1027;1026;1001;1024;1019,5,13.83,none,0
2327,2025-07-21,5,1002;1003,2,4.06,email,0
2328,2025-07-21,135,1007;1004;1001;1010,4,5.99,social,1
2329,2025-07-21,193,1023;1021,2,9.0,none,1
2330,2025-07-21,28,1006;1017;1012;1004,4,5.65,email,0
2331,2025-07-21,76,1017;1020;1024;1025;1011;1015;1019;1022,8,17.76,none,1
2332,2025-07-21,162,1012;1009;1013;1017,4,4.8,none,0
2333,2025-07-21,237,1027;1026;1001;1003;1005,5,10.99,none,0
2334,2025-07-21,300,1017;1016;1001,3,4.2,email,1
2335,2025-07-21,111,1005;1008;1030,3,11.24,social,0
2336,2025-07-22,182,1028;1018;1024;1025;1019;1030,6,21.17,social,0
2337,2025-07-22,130,1028;1011;1029;1030,4,16.61,none,0
2338,2025-07-22,228,1021;1020,2,9.06,none,1
2339,2025-07-22,26,1017;1020,2,4.57,none,1
2340,2025-07-22,147,1002;1027;1001;1025;1006,5,10.08,social,0
2341,2025-07-22,45,1028;1025;1029;1030,4,17.4,email,0
2342,2025-07-22,245,1018;1019;1007;1004,4,8.3,none,0
2343,2025-07-22,267,1002;1001;1026;1004,4,8.67,social,1
2344,2025-07-22,189,1028;1030;1029;1024;1004;1005,6,17.18,email,1
2345,2025-07-22,11,1016,1,1.93,none,0
2346,2025-07-22,84,1009;1011;1012;1026,4,6.54,none,0
2347,2025-07-22,266,1020;1012;1021;1022,4,19.27,none,0
2348,2025-07-22,252,1019;1017;1015,3,5.91,none,0
2349,2025-07-22,263,1007;1001;1005,3,4.35,none,0
2350,2025-07-22,147,1018;1009;1008,3,3.19,none,1
2351,2025-07-22,177,1024;1030,2,8.74,email,1
2352,2025-07-22,268,1028;1029;1003;1015;1016;1030,6,20.23,none,0
2353,2025-07-22,141,1019;1017;1027;1015,4,8.91,none,0
2354,2025-07-22,42,1001;1025,2,3.33,none,1
2355,2025-07-22,121,1002;1009;1024;1010,4,5.44,email,1
2356,2025-07-22,41,1003,1,1.58,email,1
2357,2025-07-22,176,1007;1011;1012;1013,4,5.68,none,0
2358,2025-07-22,19,1030;1029;1004,3,13.56,email,0
2359,2025-07-22,228,1008;1022,2,8.54,social,0
2360,2025-07-22,31,1018;1016;1006,3,4.0,social,0
2361,2025-07-22,204,1004;1005;1026;1025,4,8.26,none,0
2362,2025-07-22,92,1027;1024;1026;1025,4,10.45,none,0
2363,2025-07-22,231,1017;1023;1024;1003;1021,5,15.78,social,0
2364,2025-07-22,31,1024;1029;1030,3,13.61,email,0
2365,2025-07-22,181,1006;1013;1008,3,4.33,email,0
2366,2025-07-22,42,1019;1029;1020,3,9.93,email,1
2367,2025-07-22,201,1028;1007;1029,3,8.38,social,0
2368,2025-07-22,112,1008;1012;1014,3,4.27,email,1
2369,2025-07-22,113,1007;1014,2,2.3,none,1
2370,2025-07-22,93,1012;1001;1026;1003,4,8.47,email,0
2371,2025-07-22,134,1002;1026;1001;1004;1003;1025;1016,7,12.54,none,1
2372,2025-07-22,285,1010;1009;1029;1004;1014;1012,6,8.02,none,1
2373,2025-07-22,228,1015;1003,2,3.01,social,0
2374,2025-07-22,169,1007;1008;1005,3,4.33,none,0
2375,2025-07-22,63,1028;1020;1001;1025;1012;1030,6,19.98,none,1
2376,2025-07-22,181,1012;1001;1009;1003,4,5.59,none,1
2377,2025-07-22,234,1007;1008,2,3.47,email,0
2378,2025-07-22,116,1011;1017,2,2.64,none,0
2379,2025-07-22,222,1028;1010;1029;1025;1016;1030,6,18.04,email,1
2380,2025-07-22,107,1029;1023;1026;1030,4,17.84,none,0
2381,2025-07-22,55,1006;1005,2,1.78,none,0
2382,2025-07-22,295,1017;1016;1024;1015,4,6.42,social,0
2383,2025-07-22,87,1023;1004;1007;1019;1021,5,15.01,none,1
2384,2025-07-22,19,1019;1012,2,4.88,email,0
2385,2025-07-22,231,1002;1007;1014;1006;1008,5,7.72,email,0
2386,2025-07-23,267,1017;1024;1022,3,8.41,email,1
2387,2025-07-23,67,1016;1017;1022;1015,4,10.91,email,0
2388,2025-07-23,252,1012;1004;1022,3,8.49,email,1
2389,2025-07-23,115,1028;1009;1030,3,12.91,email,0
2390,2025-07-23,109,1017;1007;1006;1008;1022,5,12.32,none,0
2391,2025-07-23,234,1011;1007;1008;1030,4,13.24,none,0
2392,2025-07-23,147,1028;1018;1029,3,6.9,social,1
2393,2025-07-23,96,1025,1,2.11,social,0
2394,2025-07-23,299,1026;1024;1007;1006;1008;1030,6,18.18,none,0
2395,2025-07-23,163,1011;1012;1023;1010,4,7.19,none,0
2396,2025-07-23,179,1016;1004;1003,3,5.96,email,0
2397,2025-07-23,98,1016;1020;1025;1019;1005,5,11.19,social,1
2398,2025-07-23,123,1009;1014;1022,3,6.8,social,1
2399,2025-07-23,262,1028;1027;1026;1001;1029;1004;1030,7,25.53,none,0
2400,2025-07-23,38,1006;1008,2,2.45,none,1
2401,2025-07-23,100,1006;1007;1004;1005,4,4.6,none,1
2402,2025-07-23,91,1006;1018;1024;1020,4,8.26,email,0
2403,2025-07-23,124,1028;1011;1006;1010,4,6.53,email,1
2404,2025-07-23,242,1030,1,8.45,email,0
2405,2025-07-23,283,1018;1010;1009;1014;1015;1012,6,6.83,none,0
2406,2025-07-23,294,1008;1007;1014,3,4.05,social,1
2407,2025-07-23,75,1028;1006;1029;1030,4,16.21,email,0
2408,2025-07-23,137,1005;1027;1025,3,5.97,none,0
2409,2025-07-23,262,1009;1013,2,2.02,email,1
2410,2025-07-23,238,1027;1014,2,4.23,email,0
2411,2025-07-23,84,1023;1001;1013;1025,4,7.43,email,1
2412,2025-07-23,199,1027;1026;1025,3,8.33,none,0
2413,2025-07-23,90,1019;1023;1022,3,11.07,email,1
2414,2025-07-23,272,1018;1016,2,2.9,social,1
2415,2025-07-23,254,1002;1029;1004;1003;1024;1022,6,17.9,social,0
2416,2025-07-24,58,1018;1017;1015;1010,4,4.18,none,1
2417,2025-07-24,126,1006;1023;1022,3,10.66,email,0
2418,2025-07-24,173,1027;1001;1025,3,7.06,social,0
2419,2025-07-24,242,1017;1001;1013;1015;1019,5,8.69,email,1
2420,2025-07-24,25,1018;1025;1024;1020,4,9.45,social,0
2421,2025-07-24,248,1002;1010;1001;1015;1012,5,7.84,none,0
2422,2025-07-24,107,1019;1021;1017;1022,4,16.0,social,1
2423,2025-07-24,10,1020;1004;1005,3,7.0,email,0
2424,2025-07-24,90,1002;1001;1004;1003;1025;1016,6,12.12,none,0
2425,2025-07-24,90,1026;1025,2,5.33,email,0
2426,2025-07-24,217,1018;1009;1017,3,3.13,none,0
2427,2025-07-24,29,1002;1027;1014;1004,4,7.71,none,1
2428,2025-07-24,168,1011;1016;1021;1017,4,10.04,email,1
2429,2025-07-24,202,1026;1029,2,6.26,none,0
2430,2025-07-24,86,1012;1008;1025,3,5.38,social,0
2431,2025-07-24,145,1019;1021;1015,3,10.18,social,1
2432,2025-07-24,25,1012,1,1.34,social,0
2433,2025-07-24,267,1007;1006;1005;1025,4,4.89,email,1
2434,2025-07-24,28,1019;1021;1022,3,17.4,none,0
2435,2025-07-24,246,1020;1026;1022,3,13.9,none,0
2436,2025-07-24,220,1011;1009;1017;1025,4,5.41,social,0
2437,2025-07-24,154,1016;1004;1005,3,4.86,none,0
2438,2025-07-24,49,1018;1030,2,9.6,none,0
2439,2025-07-24,30,1018;1016;1012;1017,4,4.89,none,1
2440,2025-07-24,132,1016;1027;1026;1003,4,10.11,email,0
2441,2025-07-24,18,1002;1010;1024;1011;1012,5,6.9,social,1
2442,2025-07-24,229,1028;1021;1030,3,19.5,none,0
2443,2025-07-24,129,1017;1009;1019;1013;1015;1016;1008,7,11.91,none,0
2444,2025-07-24,268,1018;1017;1025;1019;1015;1016,6,9.38,none,1
2445,2025-07-24,289,1016;1017,2,3.25,email,0
2446,2025-07-24,21,1028;1012;1010,3,6.54,none,0
2447,2025-07-24,55,1010;1013;1014;1012;1022,5,12.06,none,0
2448,2025-07-24,34,1018;1022;1004,3,9.83,social,0
2449,2025-07-24,190,1012;1023;1008;1004,4,7.8,email,1
2450,2025-07-24,134,1006;1019;1005;1015,4,6.37,email,0
2451,2025-07-24,61,1018;1017;1015;1006;1016,5,5.67,email,1
2452,2025-07-24,298,1016;1013;1003,3,5.37,none,0
2453,2025-07-24,153,1023;1024;1022,3,11.86,none,0
2454,2025-07-24,13,1018;1016;1022,3,9.69,none,0
2455,2025-07-24,165,1001;1026;1003,3,7.13,email,0
2456,2025-07-24,288,1002;1023;1024;1003,4,9.31,none,0
2457,2025-07-24,231,1029;1004,2,4.21,none,1
2458,2025-07-24,157,1028;1029;1011;1024,4,9.25,none,1
2459,2025-07-24,164,1006;1026;1003,3,5.71,email,1
2460,2025-07-24,34,1028,1,3.11,email,1
2461,2025-07-24,298,1002;1001;1003;1004,4,7.26,none,1
2462,2025-07-24,266,1019;1023,2,5.83,social,1
2463,2025-07-24,93,1019;1026;1025,3,8.87,none,0
2464,2025-07-24,197,1028;1027;1029,3,9.08,none,1
2465,2025-07-24,112,1028;1027;1026;1025;1014,5,12.36,none,1
2466,2025-07-24,223,1007;1003,2,3.5,email,0
2467,2025-07-24,217,1011;1012;1013,3,3.62,email,1
2468,2025-07-24,188,1012;1016;1021;1014,4,11.75,none,0
2469,2025-07-24,249,1007;1014;1013;1010,4,5.65,email,0
2470,2025-07-24,152,1018;1016;1015,3,3.43,none,1
2471,2025-07-24,73,1002;1019;1011;1015;1012;1008,6,11.28,social,0
2472,2025-07-24,209,1020;1021;1004,3,13.39,email,0
2473,2025-07-24,209,1018;1014,2,2.05,email,1
2474,2025-07-24,282,1002;1016;1013;1026,4,8.73,none,0
2475,2025-07-24,206,1023;1021;1006;1019;1008,5,14.39,email,1
2476,2025-07-24,37,1018;1017,2,2.47,email,0
2477,2025-07-24,211,1029;1022;1030,3,18.1,social,0
2478,2025-07-24,54,1001,1,1.68,none,1
2479,2025-07-24,50,1006;1001;1003,3,4.47,email,1
2480,2025-07-24,146,1011;1017;1016,3,4.26,none,1
2481,2025-07-24,27,1012;1014;1009;1020,4,5.9,none,1
2482,2025-07-25,111,1019;1016;1023,3,7.51,none,1
2483,2025-07-25,158,1028;1025;1001;1004,4,9.93,email,0
2484,2025-07-25,275,1030;1006;1027;1025,4,12.84,none,1
2485,2025-07-25,52,1002;1018;1004,3,5.32,none,0
2486,2025-07-25,62,1017;1001;1029;1025,4,8.42,none,0
2487,2025-07-25,285,1011;1026;1004,3,5.53,none,1
2488,2025-07-25,226,1012;1015;1026;1025,4,7.72,none,0
2489,2025-07-25,197,1028;1026;1003;1030,4,16.52,none,1
2490,2025-07-25,257,1004;1001;1026;1003,4,9.2,none,0
2491,2025-07-25,173,1028;1027;1008;1026,4,9.61,email,1
2492,2025-07-25,223,1002;1024,2,4.22,social,0
2493,2025-07-25,266,1002;1003;1004,3,6.13,email,0
2494,2025-07-25,83,1002;1026;1001;1024;1003;1004,6,13.42,email,0
2495,2025-07-25,196,1018;1010;1015,3,3.6,email,0
2496,2025-07-25,128,1002,1,1.85,email,1
2497,2025-07-25,3,1002;1010;1009;1011;1013;1014,6,8.19,none,0
2498,2025-07-25,86,1002;1030;1006;1005,4,12.33,none,0
2499,2025-07-25,283,1002;1017;1020,3,6.56,email,1
2500,2025-07-25,216,1027;1010;1001;1029;1025;1030,6,19.95,email,0
2501,2025-07-25,138,1007,1,1.54,none,0
2502,2025-07-25,41,1028,1,3.52,none,1
2503,2025-07-25,103,1017;1005,2,2.18,social,0
2504,2025-07-25,232,1030;1018;1026;1025,4,14.93,none,0
2505,2025-07-25,92,1028;1017,2,4.28,none,1
2506,2025-07-25,129,1013;1023;1021;1024,4,13.98,none,0
2507,2025-07-25,162,1028;1027;1026;1025;1013,5,13.61,email,0
2508,2025-07-25,162,1006;1004,2,2.99,email,0
2509,2025-07-25,102,1019;1021;1026;1030,4,19.38,none,1
2510,2025-07-25,42,1006;1007;1014,3,2.97,none,1
2511,2025-07-25,216,1020;1023;1006;1019;1008;1022,6,18.3,email,1
2512,2025-07-25,193,1011;1012;1009,3,3.32,social,0
2513,2025-07-25,156,1008;1006;1007;1001,4,6.34,none,0
2514,2025-07-25,62,1029;1020,2,7.11,none,0
2515,2025-07-25,299,1002;1016;1024,3,6.15,none,0
2516,2025-07-25,48,1003;1004,2,4.03,none,0
2517,2025-07-25,168,1002;1016;1023;1015;1019,5,11.75,none,0
2518,2025-07-25,198,1028;1018;1026;1023;1001;1013,6,12.53,none,1
2519,2025-07-25,173,1025;1004;1001;1003,4,8.09,email,0
2520,2025-07-25,36,1019;1022;1015,3,11.2,none,0
2521,2025-07-25,104,1002;1027;1009;1024;1003;1004;1005,7,12.77,none,0
2522,2025-07-25,203,1018;1016;1014;1030,4,11.13,email,1
2523,2025-07-25,112,1017;1029;1003;1013;1014,5,9.03,social,0
2524,2025-07-25,50,1016;1023;1021;1025,4,14.42,email,0
2525,2025-07-25,92,1013;1008;1030,3,11.86,email,0
2526,2025-07-25,2,1019;1023;1024,3,8.79,social,0
2527,2025-07-25,93,1020;1004;1007;1008;1005,5,9.36,none,1
2528,2025-07-25,247,1020;1023;1024;1004;1019;1005,6,15.79,social,0
2529,2025-07-25,82,1028;1026;1029;1011;1013;1030,6,21.31,none,0
2530,2025-07-25,59,1002;1023,2,4.91,email,1
2531,2025-07-25,250,1006;1017;1027;1005,4,5.33,social,1
2532,2025-07-25,28,1016;1020,2,6.0,none,0
2533,2025-07-25,116,1009;1020,2,4.2,none,1
2534,2025-07-25,135,1016;1015,2,2.51,none,1
2535,2025-07-25,71,1002;1003,2,4.06,none,0
2536,2025-07-25,101,1027;1022;1003;1010,4,11.3,none,1
2537,2025-07-25,9,1006;1004;1005,3,3.33,email,1
2538,2025-07-25,170,1002;1027;1022;1025,4,13.82,none,0
2539,2025-07-25,9,1025,1,2.11,none,0
2540,2025-07-25,196,1018;1023;1001;1029;1025;1022,6,17.99,none,0
2541,2025-07-25,135,1005;1016;1027;1015,4,6.84,email,0
2542,2025-07-25,281,1006;1017,2,2.24,none,0
2543,2025-07-26,42,1014;1010,2,2.63,none,0
2544,2025-07-26,174,1004;1029;1030,3,12.04,email,1
2545,2025-07-26,231,1024;1003;1007;1006;1008,5,8.47,none,0
2546,2025-07-26,14,1029;1030,2,9.45,none,1
2547,2025-07-26,222,1029,1,3.04,email,0
2548,2025-07-26,246,1028;1013;1024;1029,4,8.86,none,1
2549,2025-07-26,274,1002;1026;1010;1001;1025;1003,6,12.74,none,0
2550,2025-07-26,78,1028;1014;1030,3,11.5,social,1
2551,2025-07-26,145,1017;1001;1024;1021;1022,5,19.25,none,0
2552,2025-07-26,250,1001;1024;1003;1004;1025;1005,6,11.07,none,0
2553,2025-07-26,34,1007;1012;1027;1025,4,7.99,none,0
2554,2025-07-26,38,1018;1017,2,2.47,social,0
2555,2025-07-26,228,1020;1029;1022,3,13.72,social,0
2556,2025-07-26,85,1025;1027;1011;1003,4,8.39,none,0
2557,2025-07-26,10,1021;1020,2,11.32,none,0
2558,2025-07-26,196,1018;1016,2,2.66,none,1
2559,2025-07-26,165,1002;1001;1024;1025;1003;1014,6,10.35,email,1
2560,2025-07-26,210,1002;1012;1001,3,5.39,email,0
2561,2025-07-26,73,1028;1023;1029;1015;1030,5,19.47,none,0
2562,2025-07-26,224,1026;1011;1006;1019;1008;1005,6,11.79,none,0
2563,2025-07-26,26,1029;1004,2,4.34,none,1
2564,2025-07-26,111,1011;1008,2,3.25,email,0
2565,2025-07-26,45,1027;1023;1024;1003;1022,5,14.32,social,1
2566,2025-07-26,9,1029;1004;1026;1025,4,10.44,email,0
2567,2025-07-26,33,1028;1004;1006;1008;1005,5,8.14,email,1
2568,2025-07-26,201,1012;1027;1025,3,6.45,none,0
2569,2025-07-26,94,1011;1012;1013;1014,4,4.64,none,1
2570,2025-07-26,273,1017;1004;1005,3,4.25,none,0
2571,2025-07-26,140,1002;1006,2,2.71,email,1
2572,2025-07-26,282,1007;1008,2,3.2,email,1
2573,2025-07-26,295,1017;1016;1003;1020,4,9.28,none,0
2574,2025-07-26,286,1018;1017;1016,3,4.4,none,0
2575,2025-07-26,10,1026;1025,2,5.33,none,0
2576,2025-07-26,140,1006;1004;1005,3,3.85,none,0
2577,2025-07-26,201,1006;1024,2,2.63,email,1
2578,2025-07-26,5,1012;1009;1018;1008,4,5.08,none,0
2579,2025-07-26,70,1002;1023;1024,3,6.43,social,1
2580,2025-07-26,216,1006;1019;1029;1030,4,15.95,social,0
2581,2025-07-26,152,1021;1014,2,7.1,none,1
2582,2025-07-26,75,1006;1009;1013;1004,4,4.46,none,1
2583,2025-07-26,39,1008,1,1.93,none,0
2584,2025-07-26,299,1018;1007,2,2.69,social,0
2585,2025-07-26,202,1027;1026;1025,3,8.33,none,0
2586,2025-07-26,3,1012;1027;1026;1025,4,9.67,none,0
2587,2025-07-26,160,1018;1017;1009;1015;1016,5,6.11,none,0
2588,2025-07-26,242,1028;1001;1003;1021;1030,5,23.41,none,0
2589,2025-07-26,190,1002;1003;1005,3,4.58,none,1
2590,2025-07-26,274,1017;1016;1004;1003,4,7.28,none,0
2591,2025-07-26,237,1027;1026;1010;1023;1025;1014,6,11.48,none,1
2592,2025-07-26,42,1023;1004;1021;1020,4,16.52,none,0
2593,2025-07-26,236,1006;1007;1008,3,4.39,social,0
2594,2025-07-26,204,1028;1029;1026;1003,4,12.02,social,0
2595,2025-07-26,195,1025;1001;1026;1010,4,7.48,none,1
2596,2025-07-26,67,1017;1026;1001;1022;1006;1008;1005,7,16.81,email,0
2597,2025-07-26,220,1009;1024,2,2.78,social,0
2598,2025-07-26,238,1028;1013;1026;1020,4,10.44,none,1
2599,2025-07-26,126,1002;1011;1014;1010,4,6.05,social,0
2600,2025-07-26,11,1027;1008;1026;1025,4,10.26,none,0
2601,2025-07-26,157,1012;1013,2,2.45,social,1
2602,2025-07-26,219,1009;1023;1010,3,5.19,email,0
2603,2025-07-26,96,1007;1003,2,3.12,social,1
2604,2025-07-26,151,1011;1016,2,3.25,none,0
2605,2025-07-26,52,1002;1010,2,2.95,none,1
2606,2025-07-26,207,1012;1016;1008;1017,4,6.52,email,0
2607,2025-07-26,167,1011;1013;1014,3,4.03,none,0
2608,2025-07-26,225,1017;1027;1026;1025;1013;1008,6,13.06,none,0
2609,2025-07-26,108,1011;1027;1026;1025,4,8.02,email,1
2610,2025-07-27,298,1017;1023;1024;1021;1022,5,20.43,email,0
2611,2025-07-27,200,1002;1024;1003,3,6.18,email,0
2612,2025-07-27,73,1006;1007;1008;1005,4,5.25,email,0
2613,2025-07-27,15,1027;1001;1026;1025,4,9.41,social,1
2614,2025-07-27,212,1006;1007;1008;1005,4,5.25,email,0
2615,2025-07-27,89,1028;1021,2,9.57,social,1
2616,2025-07-27,101,1017;1009;1001;1015;1006;1019,6,9.44,none,0
2617,2025-07-27,152,1027;1021;1026;1025,4,14.32,social,1
2618,2025-07-27,266,1003;1004,2,4.03,email,0
